Is Actual	Func. Position	Ratio Hero	Ratio Villain	Ratio Tester	Ratio Prize	Ratio FalseHero	Ratio Other	Ratio NA	do	be	think	talk	answer	ask	punish	help	reward	move	Function Group Label
1.0	0.584258210646	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.444444444444	0.4	0.444444444444	0.333333333333	0.4	0.4	0.666666666667	0.666666666667	0.4	F
0.0	0.584258210646	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.444444444444	0.4	0.444444444444	0.333333333333	0.4	0.4	0.666666666667	0.666666666667	0.4	C
1.0	0.591845979615	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.4	0.4	0.4	0.4	0.333333333333	0.4	0.4	0.4	0.4	0.4	depart
1.0	0.624688561721	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.5	1.0	0.8	0.857142857143	0.5	0.666666666667	0.857142857143	1.0	G
1.0	0.706795016988	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.666666666667	0.888888888889	0.6	0.888888888889	0.888888888889	0.857142857143	0.8	1.0	K
0.0	0.775198187995	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	return
1.0	0.072266742988	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.8	0.714285714286	0.7	0.75	0.5	1.0	0.857142857143	alpha
0.0	0.103677733257	0	0	0	0	0	0	0	0.842105263158	1.0	0.5	0.777777777778	0.4	0.7	0.5	0.5	0.75	0.555555555556	A
1.0	0.113981110475	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.5	0.5	0.666666666667	0.714285714286	0.571428571429	1.0	0.5	0.75	0.75	C
0.0	0.241270749857	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.75	1.0	0.8	0.888888888889	0.5	0.666666666667	1.0	0.8	F
1.0	0.43488838008	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	0.5	0.888888888889	0.4	0.8	0.5	0.5	0.666666666667	0.8	H
1.0	0.478534630796	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.666666666667	0.5	0.5	0.5	0.714285714286	0.571428571429	1.0	0.5	0.5	0.75	I
1.0	0.554879793932	0	0	0	0	0	0	0	0.842105263158	1.0	0.5	0.777777777778	0.4	0.7	0.5	0.5	0.75	0.555555555556	K
1.0	0.566471093303	0	0	0	0	0	0	0	1.0	0.5	0.5	0.75	0.4	0.888888888889	0.5	0.5	0.8	0.666666666667	return
1.0	0.714510589582	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.842105263158	1.0	0.857142857143	0.8	0.571428571429	0.8	0.5	0.666666666667	0.909090909091	0.8	Pr
1.0	0.741199198626	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.857142857143	0.714285714286	0.857142857143	0.8	0.75	0.8	1.0	Rs
1.0	0.825772753291	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.75	0.5	0.5	0.4	0.5	0.75	0.5	0.5	0.8	Pr
1.0	0.889954207212	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.4	0.5	0.5	1.0	0.5	0.5	Rs
1.0	0.0447846616111	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4	0.4	0.4	0.4	0.333333333333	0.4	0.4	0.4	0.4	0.4	A
1.0	0.110888539133	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.857142857143	0.857142857143	0.909090909091	0.5	0.75	0.75	1.0	1.0	0.8	B
1.0	0.137287165546	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.857142857143	0.777777777778	0.666666666667	0.7	0.5	0.666666666667	0.888888888889	1.0	C
1.0	0.147803691515	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.444444444444	0.5	0.5	0.888888888889	0.857142857143	0.5	depart
1.0	0.275647445987	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.857142857143	0.857142857143	0.666666666667	0.75	0.5	0.666666666667	0.888888888889	0.8	H
1.0	0.427314351123	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	0.8	1.0	0.857142857143	0.5	0.714285714286	0.6	0.8	I
1.0	0.921447989698	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.8	0.75	0.5	0.909090909091	0.4	0.75	0.5	0.5	1.0	0.8	return
1.0	0.984189440549	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.857142857143	0.75	0.5	0.769230769231	0.4	0.888888888889	0.5	0.6	0.75	1.0	I
1.0	0.987909572185	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.857142857143	0.75	0.5	0.769230769231	0.4	0.888888888889	0.5	0.6	0.75	1.0	K
1.0	0.994133638575	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	1.0	0.5	0.888888888889	0.4	0.666666666667	0.5	0.5	0.666666666667	0.857142857143	W
1.0	0.0409297625063	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.777777777778	0.4	0.7	0.5	0.5	1.0	0.857142857143	alpha
0.0	0.0947953511875	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	beta
1.0	0.100353713997	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	1.0	0.8	0.888888888889	0.5	0.75	0.75	1.0	eta
1.0	0.202728650834	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.75	1.0	0.444444444444	0.888888888889	0.5	0.769230769231	1.0	0.8	A
1.0	0.219504800404	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.727272727273	0.666666666667	1.0	0.571428571429	0.8	0.5	0.727272727273	1.0	1.0	D
1.0	0.223547246084	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.769230769231	0.5	0.875	0.5	0.857142857143	0.571428571429	0.769230769231	0.888888888889	0.727272727273	E
1.0	0.246538655887	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.75	0.8	0.444444444444	0.888888888889	0.5	0.571428571429	1.0	0.8	F
1.0	0.311116725619	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.8	0.75	1.0	0.8	0.933333333333	0.5	0.769230769231	0.857142857143	0.8	Pr
1.0	0.360535624053	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.4	0.5	0.5	0.5	0.5	0.5	Rs
1.0	0.400808489136	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.4	0.4	0.333333333333	0.4	0.4	0.4	0.5	0.4	depart
1.0	0.692016169783	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4	0.4	0.666666666667	0.666666666667	0.444444444444	1.0	0.444444444444	0.4	0.4	0.444444444444	D
1.0	0.738150581102	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.857142857143	0.75	0.75	0.8	0.8	0.888888888889	0.75	1.0	0.909090909091	1.0	E
1.0	0.741536129358	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.857142857143	0.75	0.5	0.769230769231	0.4	0.888888888889	0.5	0.6	0.75	1.0	return
1.0	0.752097018696	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.5	0.75	0.5	1.0	F
0.0	0.76296109146	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.285714285714	0.333333333333	0.4	0.333333333333	0.333333333333	0.333333333333	Pr
1.0	0.810308236483	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.8	1.0	0.5	0.857142857143	0.4	0.75	0.75	0.5	1.0	0.933333333333	Rs
1.0	0.89747347145	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.842105263158	1.0	1.0	1.0	0.8	1.0	0.5	0.666666666667	0.888888888889	0.625	o
1.0	0.971803941385	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.75	0.4	0.571428571429	0.615384615385	0.4	0.666666666667	0.4	0.666666666667	0.461538461538	0.571428571429	Q
1.0	0.990399191511	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.285714285714	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.333333333333	W
1.0	0.0435075710434	0	0	0	0	0	0	0	1.0	1.0	0.888888888889	0.777777777778	0.4	0.7	0.5	0.5	1.0	0.857142857143	alpha
1.0	0.149865173201	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8	0.571428571429	0.5	0.75	0.4	0.666666666667	0.888888888889	0.833333333333	0.666666666667	0.666666666667	A
1.0	0.232316946692	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.5	0.75	0.5	1.0	o
1.0	0.369218004563	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842105263158	1.0	0.5	0.777777777778	0.4	0.7	0.666666666667	0.5	0.75	0.555555555556	F
1.0	0.475264467953	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.888888888889	1.0	0.666666666667	0.9	0.5	0.8	1.0	1.0	K
1.0	0.551493466086	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	0.5	0.5	0.4	0.888888888889	0.5	0.5	0.615384615385	0.666666666667	T
1.0	0.732887367766	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.888888888889	0.833333333333	0.666666666667	1.0	Pr
1.0	0.831673926571	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.75	0.5	0.888888888889	0.4	0.769230769231	0.888888888889	0.833333333333	0.666666666667	0.8	Rs
1.0	0.934194150591	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.842105263158	1.0	0.857142857143	1.0	0.8	0.857142857143	0.5	0.666666666667	0.857142857143	0.8	Q
1.0	0.941505911637	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.842105263158	1.0	0.5	0.777777777778	0.4	0.7	0.5	0.5	0.75	0.555555555556	Ex
1.0	0.980761252852	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8	0.571428571429	0.5	0.75	0.444444444444	0.666666666667	0.888888888889	0.833333333333	0.666666666667	0.8	U
1.0	0.989576851276	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.666666666667	1.0	0.5	0.888888888889	0.4	0.666666666667	0.5	0.5	0.666666666667	0.666666666667	W
1.0	0.0621925183329	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	1.0	0.8	0.857142857143	0.5	1.0	1.0	0.857142857143	alpha
1.0	0.092360530957	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.4	0.666666666667	0.666666666667	0.444444444444	1.0	0.444444444444	0.4	0.5	0.5	gamma
1.0	0.0970481759955	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.4	0.4	0.666666666667	0.4	0.333333333333	0.4	0.4	0.4	0.4	0.4	delta
1.0	0.11449921099	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.666666666667	0.5	0.5	0.571428571429	0.5	0.5	0.5	0.5	1.0	beta
1.0	0.137055601968	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8	0.857142857143	0.666666666667	0.888888888889	0.6	0.75	0.8	0.666666666667	0.75	1.0	A
1.0	0.221015501717	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.75	0.769230769231	0.666666666667	1.0	0.444444444444	0.857142857143	0.5	0.769230769231	0.8	0.8	B
1.0	0.288777499304	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.5	0.909090909091	0.666666666667	0.888888888889	0.5	0.75	1.0	1.0	C
1.0	0.329388285529	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	0.75	0.4	0.888888888889	0.5	0.5	0.8	0.666666666667	depart
1.0	0.614081500046	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8	0.8	0.5	0.5	0.4	0.5	0.857142857143	0.5	0.5	0.857142857143	D
1.0	0.655063584888	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.666666666667	0.75	0.5	0.727272727273	0.444444444444	0.545454545455	0.5	0.666666666667	0.8	1.0	E
1.0	0.706070732387	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.75	0.5	0.5	0.4	0.5	1.0	0.5	0.666666666667	0.8	G
1.0	0.781908474891	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.4	0.571428571429	0.4	0.333333333333	0.4	0.8	0.4	0.941176470588	0.8	F
1.0	0.893947832544	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8	0.571428571429	0.5	0.75	0.714285714286	0.666666666667	1.0	0.833333333333	0.666666666667	0.75	I
1.0	0.922027290448	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.5	0.5	0.5	0.4	0.5	0.5	0.5	0.857142857143	0.5	K
1.0	0.97057458461	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.75	0.5	0.5	0.4	0.5	0.5	0.5	0.5	0.8	return
1.0	0.993316624896	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.285714285714	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.333333333333	W
1.0	0.161264822134	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.5	0.5	0.571428571429	0.571428571429	0.5	0.5	0.5	0.5	1.0	alpha
1.0	0.317391304348	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.75	0.75	0.666666666667	1.0	theta
1.0	0.26581027668	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.5	0.75	0.5	1.0	theta
1.0	0.26581027668	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.5	0.75	0.5	1.0	A
1.0	0.572727272727	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.8	1.0	1.0	1.0	0.666666666667	0.9	0.5	0.8	1.0	0.75	depart
1.0	0.674703557312	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.823529411765	0.8	0.857142857143	0.941176470588	0.666666666667	0.933333333333	0.5	0.769230769231	0.909090909091	0.727272727273	D
1.0	0.786166007905	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.75	0.5	0.769230769231	0.4	0.769230769231	0.5	0.714285714286	0.615384615385	0.857142857143	E
1.0	0.81442687747	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.75	0.5	0.5	0.4	0.888888888889	0.5	0.5	0.615384615385	0.5	F
1.0	1.09565217391	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.5	1.0	1.0	0.857142857143	1.0	0.666666666667	1.0	1.0	return
1.0	1.09565217391	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	K
1.0	0.163306451613	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.842105263158	1.0	0.5	1.0	0.888888888889	0.888888888889	0.5	0.75	1.0	0.8	alpha
1.0	0.309677419355	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.9	0.666666666667	0.8	1.0	0.8	eta
1.0	0.273588709677	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.666666666667	0.5	0.5	0.571428571429	0.4	0.5	0.75	0.5	0.5	0.8	beta
1.0	0.273588709677	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.666666666667	0.5	0.5	0.571428571429	0.4	0.5	0.75	0.5	0.5	0.8	A
1.0	0.332862903226	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.75	0.888888888889	1.0	0.857142857143	0.4	1.0	0.5	1.0	0.842105263158	0.8	depart
1.0	0.623588709677	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.888888888889	0.857142857143	0.75	0.75	1.0	1.0	G
1.0	0.916633064516	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.857142857143	0.666666666667	1.0	1.0	1.0	0.8	0.769230769231	0.909090909091	1.0	H
1.0	0.913508064516	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.888888888889	1.0	1.0	0.857142857143	0.714285714286	0.75	0.857142857143	1.0	I
1.0	0.90997983871	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.823529411765	0.777777777778	1.0	0.923076923077	0.444444444444	0.888888888889	0.5	0.5	0.941176470588	0.666666666667	W
1.0	1.00443548387	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.857142857143	1.0	0.8	0.888888888889	0.666666666667	0.666666666667	0.857142857143	1.0	return
1.0	1.00443548387	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.888888888889	0.8	0.5	0.857142857143	0.5	0.75	0.5	1.0	Q
1.0	0.0985243836602	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.571428571429	0.5	1.0	0.857142857143	alpha
1.0	0.148551376642	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.888888888889	0.666666666667	0.4	0.571428571429	0.5	0.5	1.0	0.857142857143	a
1.0	0.271819326975	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.823529411765	1.0	0.5	1.0	0.8	0.857142857143	0.5	0.666666666667	0.888888888889	0.666666666667	B
1.0	0.276048227461	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.5	0.5	0.5	0.5	0.6	0.5	0.5	0.666666666667	0.888888888889	0.6	alpha
1.0	0.867374482635	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	0.5	0.8	1.0	1.0	a
1.0	0.694169515926	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.777777777778	0.5	0.875	0.666666666667	0.777777777778	0.5	0.666666666667	0.857142857143	1.0	K
1.0	0.734119129026	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.857142857143	1.0	0.666666666667	0.571428571429	0.8	0.5	0.666666666667	0.727272727273	1.0	alpha
1.0	0.72530142163	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.8	1.0	0.5	0.909090909091	0.666666666667	0.888888888889	0.5	0.75	1.0	0.75	depart
1.0	0.72530142163	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.8	1.0	0.5	0.909090909091	0.666666666667	0.888888888889	0.5	0.75	1.0	0.75	D
1.0	0.758052906244	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.823529411765	0.777777777778	0.5	1.0	0.8	0.857142857143	0.5	0.666666666667	0.857142857143	0.625	E
1.0	0.754903725031	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.8	1.0	0.5	0.909090909091	0.666666666667	0.888888888889	0.5	0.75	1.0	0.75	D
1.0	0.76687061364	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.8	0.5	0.666666666667	0.888888888889	0.571428571429	0.5	0.75	0.75	0.8	E
1.0	0.796472917042	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.8	1.0	0.5	0.909090909091	0.666666666667	0.888888888889	0.5	0.75	1.0	0.75	D
1.0	0.793323735829	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.75	0.5	0.5	0.4	0.5	0.5	0.5	0.5	0.8	E
1.0	0.944124527623	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.777777777778	0.5	0.875	1.0	0.888888888889	0.5	0.666666666667	0.857142857143	1.0	E
1.0	0.939625697319	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.888888888889	0.823529411765	0.6	0.857142857143	0.75	0.75	0.888888888889	1.0	F
1.0	0.972647111751	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.823529411765	0.8	0.5	1.0	0.8	0.857142857143	0.5	0.666666666667	0.857142857143	0.714285714286	K
1.0	1.0058484794	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.888888888889	0.8	0.571428571429	0.857142857143	0.5	1.0	0.909090909091	1.0	L
1.0	1.0058484794	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Q
1.0	1.0058484794	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	W
